CO_HK,CCO_NUMBER,CCO_ITEM,CCO_DATE,CSOLD_TO_PARTY,CCBF,CMATERIAL_NO,CSTATUS,CORDER_TYPE,IORDER_QTY,IDELIVERY_QTY,IBILLING_QTY,IPGI_QTY,IOPEN_DELIVERY_QTY,IBALANCE_QTY,IUNIT_PRICE,IAMOUNT,CSALES_UNIT,CSHIP_TO_PARTY,CLOCAL_CURRENCY,CREJECTION_REASON,CSALES_ORG,CDCHL,CDIVISION,CDELIVERY_CREATE_DATE,COVERALL_STATUS,CDELIVERY_STATUS,CBILLING_STATUS,CITEM_CATEGORY,CPLANT,CSALES_DISTRICT,CCUSTOMER_PO_NUMBER,CCUSTOMER_MATERIAL,CSHIPPING_POINT,CROUTE,CSALES_OFFICE,CORDER_REASON,CSHIPPING_CONDITION,CWBS_ELEMENT,CPRICE_LIST,INITIAL_REQUEST_DELIVERY_DATE,COrder_Downgraded_DATE,cOrder_delivery_block_in_header,LOADDATE
0x0C4D46DDD10088B5F7890B3B1BDFDF5496E723F8,2001176738,000080,20231220,0118000652,007,0092S67921KZ8,A,ZSO,15.000,0,0,0,0,15,949.85,14247.75,NULL,0118400908,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL,PO231220110598217,133550,66A1,KWEDN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0x284F3814A301EA1185253F5199C5136FC09EF17C,2001176655,000010,20231219,0118000652,001,0986T18008KZ7,A,ZSO,1296.000,0,0,0,0,1296,30.00,38880.00,NULL,0118400908,CNY," ",CN20,G1,40,20231219,A,A," ",ZSO,66A1,NULL,PO231218140596652,88495927,66A1,KWERN4,SCN," ",70,00000000,NULL,20231219,00000000," ",2023-12-21 00:24:22.8400000
0xAEE985BDCAEB80AACB9B45943BD44223B76649AA,2001176688,000010,20231219,0118000652,001,0986T18008KZ7,A,ZSO,6048.000,0,0,0,0,6048,30.00,181440.00,NULL,0118402616,CNY," ",CN20,G1,40,20231219,A,A," ",ZSO,66A1,NULL,PO231218150596664,88495927,66A1,HFERN4,SCN," ",70,00000000,NULL,20231219,00000000," ",2023-12-21 00:24:22.8400000
0x15419772D55A5BF49CF94682330910D89622B2BD,2001176760,000020,20231220,0118004312,011,3397016334HTD,A,ZSO,10.000,0,0,0,0,10,22.25,222.50,KAM3,0118403456,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130835,WP-BOSCH-SPEC|18,66A1,TNARN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0xFD2D5D9A810019199B60CCCCDD28A8CF17DCB5CE,2001176760,000040,20231220,0118004312,011,3397110006HR1,A,ZSO,5.000,0,0,0,0,5,152.00,760.00,KAM3,0118403456,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130835,WP-BO-SHENYITZ|17,66A1,TNARN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x7E5184386694BD81A0E12C2DAA98B2322E122779,2001176760,000120,20231220,0118004312,001,0986AB6624HDU,A,ZSO,2.000,0,0,0,0,2,120.00,240.00,KAM3,0118403456,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130835,BD-BO-Common|177,66A1,TNARN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x92922196DB4F080308010A39178BDAA2293B798C,2001176760,000280,20231220,0118004312,001,0986T148577CE,A,ZSO,2.000,0,0,0,0,2,53.10,106.20,KAM3,0118403456,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130835,BR-BOSCH-SPECR|42,66A1,TNARN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0xF05E4E6E4D33510DE4315989F7FDB9EE5E8FA3F6,2001176673,000010,20231219,0118000652,001,0986T18008KZ7,A,ZSO,7344.000,0,0,0,0,7344,30.00,220320.00,NULL,0118400810,CNY," ",CN20,G1,40,20231219,A,A," ",ZSO,66A1,NULL,PO231219140597167,88495927,66A1,CGORN4,SCN," ",70,00000000,NULL,20231219,00000000," ",2023-12-21 00:24:22.8400000
0x566812C83DDA26AF50DF0518A0D7E0023F780FDF,2001176765,000010,20231220,0118004312,001,0986T148567CE,A,ZSO,34.000,0,0,0,0,34,52.21,1775.14,KAM3,0118403470,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130757,BR-BOSCH-SPECR|39,66A1,FOSRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0xEB767F07D8E41A5EE28414874DBD829C57A2BBD7,2001176765,000160,20231220,0118004312,001,0986T148517CE,A,ZSO,10.000,0,0,0,0,10,73.42,734.20,KAM3,0118403470,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130757,BR-BOSCH-SPECF|54,66A1,FOSRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x931F73FD5BC687F4C79D3B6E5F6C3C2256022BBC,2001176765,000240,20231220,0118004312,011,3397014204KC0,A,ZSO,5.000,0,0,0,0,5,127.00,635.00,KAM3,0118403470,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130757,WP-BO-SHENYITZ|3,66A1,FOSRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x85D2E3FFD5161B6EE947241B268F45984D00D235,2001176764,000070,20231220,0118004312,008,0986AF3435KZ7,A,ZSO,12.000,0,0,0,0,12,14.71,176.52,KAM3,0118403452,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130892,FI-BO-AIR|198,66A1,CSXRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x9771634F5AF0525075E385FAE5E40F8C8DA310D2,2001176764,000160,20231220,0118004312,011,3397110006HR1,A,ZSO,5.000,0,0,0,0,5,152.00,760.00,KAM3,0118403452,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130892,WP-BO-SHENYITZ|17,66A1,CSXRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0xF2E295CA91E9EE92CB56B0908658FB3074AB1188,2001176764,000180,20231220,0118004312,011,3397007430KC0,A,ZSO,5.000,0,0,0,0,5,95.00,475.00,KAM3,0118403452,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130892,WP-BO-3397007430-T|,66A1,CSXRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x634CF084FBD01553CB9B905E38C3E1E60C33BD8C,2001176764,000230,20231220,0118004312,001,0986T148567CE,A,ZSO,4.000,0,0,0,0,4,52.21,208.84,KAM3,0118403452,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130892,BR-BOSCH-SPECR|39,66A1,CSXRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x544EA6BD818C54BB35C8316AE26FAB8A564D8B54,2001176764,000280,20231220,0118004312,001,0986T16882HDU,A,ZSO,2.000,0,0,0,0,2,169.00,338.00,KAM3,0118403452,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130892,BD-BO-BDT|47,66A1,CSXRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x4322DBD7E794C42D676477CBD33A1DDCD10225ED,2001176764,000360,20231220,0118004312,001,0986T148577CE,A,ZSO,2.000,0,0,0,0,2,53.10,106.20,KAM3,0118403452,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130892,BR-BOSCH-SPECR|42,66A1,CSXRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0xAB9AFA42F03191FA0E9DF6A9F4ED1B5A9ED347D4,2001176769,000050,20231220,0118004312,011,3397016337HTD,A,ZSO,15.000,0,0,0,0,15,22.25,333.75,KAM3,0118403469,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130787,WP-BOSCH-SPEC|21,66A1,TAORN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x5A23E052617E79424DCA269B648C38A6FBBC8A02,2001176769,000070,20231220,0118004312,011,3397016343HTD,A,ZSO,10.000,0,0,0,0,10,22.25,222.50,KAM3,0118403469,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130787,WP-BOSCH-SPEC|27,66A1,TAORN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x5C938BAB708235E8D2D07848AB828A0F1A505286,2001176769,000080,20231220,0118004312,011,3397016334HTD,A,ZSO,5.000,0,0,0,0,5,22.25,111.25,KAM3,0118403469,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130787,WP-BOSCH-SPEC|18,66A1,TAORN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x96F8165B0A65505750F2660F4C5C799C87F28DC8,2001176769,000090,20231220,0118004312,011,3397016340HTD,A,ZSO,5.000,0,0,0,0,5,22.25,111.25,KAM3,0118403469,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130787,WP-BOSCH-SPEC|24,66A1,TAORN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x91CCE158EBBBB0205221875DA8F9AF57ECF69AB4,2001176769,000120,20231220,0118004312,011,3397016320HTD,A,ZSO,5.000,0,0,0,0,5,22.25,111.25,KAM3,0118403469,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130787,WP-BOSCH-U|12,66A1,TAORN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x734F4C4D4FCBD5646FA0F0E1C3221541D26809A3,2001176769,000130,20231220,0118004312,011,3397016322HTD,A,ZSO,5.000,0,0,0,0,5,22.25,111.25,KAM3,0118403469,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130787,WP-BOSCH-U|14,66A1,TAORN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0xE39EE415F611692B8DFADC1383CE29C265CC8D9A,2001176769,000170,20231220,0118004312,011,3397016329HTD,A,ZSO,5.000,0,0,0,0,5,22.25,111.25,KAM3,0118403469,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130787,WP-BOSCH-U|21,66A1,TAORN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0xB30BEF03D5B5D74F9E813668D79BB397ADF88BB5,2001176769,000210,20231220,0118004312,011,3397016341HTD,A,ZSO,5.000,0,0,0,0,5,22.25,111.25,KAM3,0118403469,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130787,WP-BOSCH-SPEC|25,66A1,TAORN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0xF7E9DB147260FEFE39C4C070C3F2F774CDF02A76,2001176769,000240,20231220,0118004312,011,3397016328HTD,A,ZSO,5.000,0,0,0,0,5,22.25,111.25,KAM3,0118403469,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130787,WP-BOSCH-U|20,66A1,TAORN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x0737741B2F80F253D192BE57BE83D815AEB49698,2001176769,000340,20231220,0118004312,001,0986AB5984HDU,A,ZSO,2.000,0,0,0,0,2,89.00,178.00,KAM3,0118403469,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130787,BD-BO-Common|181,66A1,TAORN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x8691AB755538490844B5C4170F00A0C93626CE10,2001176769,000350,20231220,0118004312,001,0986T16391HDU,A,ZSO,2.000,0,0,0,0,2,159.00,318.00,KAM3,0118403469,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130787,BD-BO-Common|367,66A1,TAORN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0xB1F23E793D4708A4B593A9531BD440808B60F9F2,2001176769,000380,20231220,0118004312,001,0986T16882HDU,A,ZSO,2.000,0,0,0,0,2,169.00,338.00,KAM3,0118403469,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130787,BD-BO-BDT|47,66A1,TAORN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x7D0EAE81AE4C65D071CBCF0EAD1DB5A22D73EED6,2001176769,000410,20231220,0118004312,001,0986AB5853HDU,A,ZSO,2.000,0,0,0,0,2,130.00,260.00,KAM3,0118403469,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130787,BD-BO-Common|158,66A1,TAORN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x6C261E8E24130D1D2EBB6790A62FA50B1CF900EB,2001176769,000420,20231220,0118004312,001,0986AB5978HDU,A,ZSO,2.000,0,0,0,0,2,90.00,180.00,KAM3,0118403469,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130787,BD-BO-Common|171,66A1,TAORN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x495284DFBFD12A05ABAD7718104052BD4DBC114A,2001176776,000020,20231220,0118004312,011,3397016906BXF,A,ZSO,400.000,0,0,0,0,400,35.87,14348.00,KAM3,0118403467,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130794,WP-BOSCH-U|9,66A1,TJJRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0xAECB583E30CA1C1B31520496D0C17EAEB3F97825,2001176776,000080,20231220,0118004312,011,3397016321HTD,A,ZSO,15.000,0,0,0,0,15,22.25,333.75,KAM3,0118403467,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130794,WP-BOSCH-U|13,66A1,TJJRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0xDF5CF341B806D0D29C685201F4BFC071251133D8,2001176776,000130,20231220,0118004312,011,3397016234BXF,A,ZSO,10.000,0,0,0,0,10,35.87,358.70,KAM3,0118403467,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130794,WP-BOSCH-SPEC|14,66A1,TJJRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0xCAD54002D454FE61BA1FF2E8647F410C4F41828E,2001176776,000180,20231220,0118004312,001,0986T148517CE,A,ZSO,10.000,0,0,0,0,10,73.42,734.20,KAM3,0118403467,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130794,BR-BOSCH-SPECF|54,66A1,TJJRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x73927D36233DA9290D1881BAA383648E2D632277,2001176776,000250,20231220,0118004312,001,0986T148567CE,A,ZSO,6.000,0,0,0,0,6,52.21,313.26,KAM3,0118403467,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130794,BR-BOSCH-SPECR|39,66A1,TJJRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x67E7D594F8F02A5C23471F7D900ADC021AAA0FD2,2001176776,000320,20231220,0118004312,011,3397110006HR1,A,ZSO,5.000,0,0,0,0,5,152.00,760.00,KAM3,0118403467,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130794,WP-BO-SHENYITZ|17,66A1,TJJRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x491341A5D4DFCB9DD86E1628D5CD4605099F6008,2001176776,000450,20231220,0118004312,001,0986T148897CE,A,ZSO,4.000,0,0,0,0,4,69.80,279.20,KAM3,0118403467,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130794,BR-BOSCH-SPECR|9,66A1,TJJRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x92310214F0C94984E429ACB4E48F60F512F24A9C,2001176776,000570,20231220,0118004312,001,0986T148657CE,A,ZSO,2.000,0,0,0,0,2,76.17,152.34,KAM3,0118403467,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130794,BR-BOSCH-SPECF|5,66A1,TJJRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x43422012CA55E48CC470E6329C6EBE026C482E27,2001176776,000760,20231220,0118004312,001,0986T148577CE,A,ZSO,2.000,0,0,0,0,2,53.10,106.20,KAM3,0118403467,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130794,BR-BOSCH-SPECR|42,66A1,TJJRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0xE344E3469C3FFA1571B2C9B432471969E32CB128,2001176579,000030,20231219,0118000652,010,0242230533000,A,ZSO,20.000,0,0,0,0,20,26.80,536.00,NULL,0118402417,CNY," ",CN20,G1,40,20231219,A,A," ",ZSO,66A1,NULL,PO231219090597120,075249,66A1,CTURN3,SCN," ",70,00000000,NULL,20231219,00000000," ",2023-12-21 00:24:22.8400000
0x053BFDB1F187DE356B9B84EA782FD2B5F602B3F6,2001176751,000060,20231220,0118004312,011,3397016321HTD,A,ZSO,5.000,0,0,0,0,5,22.25,111.25,KAM3,0118403457,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130742,WP-BOSCH-U|13,66A1,XIHRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x11F3B43A398EC481C6BAA09CA6E68E5E6FE8F39F,2001176751,000070,20231220,0118004312,011,3397016903BXF,A,ZSO,5.000,0,0,0,0,5,35.87,179.35,KAM3,0118403457,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130742,WP-BOSCH-U|6,66A1,XIHRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0xB111BA555529280D4D0EF9BD70E1E2AE7D1DA7C5,2001176849,000010,20231220,0118002216,001,0986T11544HDU,A,ZSO,1.000,0,0,0,0,1,204.19,204.19,NULL,0118402451,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL," "," ",66A1,CGORN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0xCDE6A251EEA9516E54838160A61AABC5F12F5F6C,2001176752,000110,20231220,0118004312,001,0986T148657CE,A,ZSO,2.000,0,0,0,0,2,76.17,152.34,KAM3,0118403886,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130829,BR-BOSCH-SPECF|5,66A1,HUHRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0xDAA831BD8F40F5235F1BF8703D8FB0715C6FD38E,2001176682,000010,20231219,0118006509,011,3397016386KZ7,A,ZSO,30.000,0,0,0,0,30,25.70,771.00,NULL,0118404689,CNY," ",CN20,G1,40,20231219,A,A," ",ZSO,66A1,NULL," "," ",66A1,FOSRN4,SCN," ",70,00000000,NULL,20231219,00000000," ",2023-12-21 00:24:22.8400000
0x8539EA20872673F3B32D4826D7EDE96F24E765C0,2001176682,000020,20231219,0118006509,011,3397016385KZ7,A,ZSO,90.000,0,0,0,0,90,24.90,2241.00,NULL,0118404689,CNY," ",CN20,G1,40,20231219,A,A," ",ZSO,66A1,NULL," "," ",66A1,FOSRN4,SCN," ",70,00000000,NULL,20231219,00000000," ",2023-12-21 00:24:22.8400000
0xC2E7D5EE347769528AE349496226BDFC78436C74,2001176682,000030,20231219,0118006509,011,3397016384KZ7,A,ZSO,30.000,0,0,0,0,30,24.84,745.20,NULL,0118404689,CNY," ",CN20,G1,40,20231219,A,A," ",ZSO,66A1,NULL," "," ",66A1,FOSRN4,SCN," ",70,00000000,NULL,20231219,00000000," ",2023-12-21 00:24:22.8400000
0xC0CB5E50E3609B63B3FCD3456EFEC26B582DE426,2001176790,000010,20231220,0118002097,008,0986AF661681W,A,ZSO,600.000,0,0,0,0,600,48.00,28800.00,NULL,0118404498,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL,五十铃," ",66A1,CANRN4,SCN," ",70,00000000,NULL,20240101,00000000," ",2023-12-21 00:24:22.8400000
0x92683ACF5101538ADC574A083AAD59237AC4B07B,2001176654,000010,20231219,0118000652,001,0986T18008KZ7,A,ZSO,5184.000,0,0,0,0,5184,30.00,155520.00,NULL,0118403147,CNY," ",CN20,G1,40,20231219,A,A," ",ZSO,66A1,NULL,PO231218140596651,88495927,66A1,CANRN4,SCN," ",70,00000000,NULL,20231219,00000000," ",2023-12-21 00:24:22.8400000
0x15DA2DD0C0FA9B2D888C83CA2D5DBDCC62E449A8,2001176838,000010,20231220,0118000652,001,0986AB8999KZ7,A,ZSO,3024.000,0,0,0,0,3024,25.12,75962.88,NULL,0118402517,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL,PO231220160598828,016056,66A1,TNARN4,SCN," ",70,00000000,NULL,20231220,00000000," ",2023-12-21 00:24:22.8400000
0xC9F970D56C3F7F25CAFDBA644A54EE178B3B53CF,2001176596,000010,20231219,0118000580,003,0928400670000,A,ZSO,60.000,0,0,0,0,60,273.57,16414.20,NULL,0118400547,CNY," ",CN20,G1,40,20231219,A,A," ",ZSO,66A1,NULL," "," ",66A1,HGHRN4,SCN," ",70,00000000,NULL,20231219,00000000," ",2023-12-21 00:24:22.8400000
0x5913C500DE2681808BAC58BF3E985AD42C455E6E,2001176777,000030,20231220,0118004312,011,3397016906BXF,A,ZSO,500.000,0,0,0,0,500,35.87,17935.00,KAM3,0118403460,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130856,WP-BOSCH-U|9,66A1,DNGRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x47A42A90C1F2E6DAADEDAABE4CE07AA301D4D410,2001176777,000060,20231220,0118004312,011,3397016900BXF,A,ZSO,100.000,0,0,0,0,100,35.87,3587.00,KAM3,0118403460,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130856,WP-BOSCH-U|3,66A1,DNGRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0xD64EDD68A26063091FF2F5A586181E8F3D81AA44,2001176777,000190,20231220,0118004312,001,0986T148567CE,A,ZSO,18.000,0,0,0,0,18,52.21,939.78,KAM3,0118403460,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130856,BR-BOSCH-SPECR|39,66A1,DNGRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x9B0C258323A3743E7C3C566F0130DD731F1F9748,2001176777,000340,20231220,0118004312,001,0986T148577CE,A,ZSO,10.000,0,0,0,0,10,53.10,531.00,KAM3,0118403460,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130856,BR-BOSCH-SPECR|42,66A1,DNGRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x10BD84F7D72BD7CCA48EE796A3D7E7507FD0D4DA,2001176777,000410,20231220,0118004312,011,3397110006HR1,A,ZSO,5.000,0,0,0,0,5,152.00,760.00,KAM3,0118403460,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130856,WP-BO-SHENYITZ|17,66A1,DNGRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x1ED659D82703E12A91AF1BF5F250156C33A09C96,2001176777,000420,20231220,0118004312,011,3397014204KC0,A,ZSO,5.000,0,0,0,0,5,127.00,635.00,KAM3,0118403460,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130856,WP-BO-SHENYITZ|3,66A1,DNGRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0xD68FE978D0DABA11D4B2C004B6349CBF92D33DE5,2001176777,000520,20231220,0118004312,001,0986T16296HDU,A,ZSO,2.000,0,0,0,0,2,200.00,400.00,KAM3,0118403460,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130856,BD-BO-BDT|91,66A1,DNGRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x4F1F8F7B536B678105EED657284D95643EEB3AF4,2001176777,000630,20231220,0118004312,001,0986T16763HDU,A,ZSO,2.000,0,0,0,0,2,150.00,300.00,KAM3,0118403460,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,KAM3,273130856,BD-BO-BDT|81,66A1,DNGRN4,SCN," ",70,00000000," ",20231220,00000000," ",2023-12-21 00:24:22.8400000
0x6BCD7A2D63472FA24534CCECF8C96EC67FC94630,2001176689,000010,20231219,0118000652,001,0986T18008KZ7,A,ZSO,6048.000,0,0,0,0,6048,30.00,181440.00,NULL,0118400657,CNY," ",CN20,G1,40,20231219,A,A," ",ZSO,66A1,NULL,PO231218150598052,88495927,66A1,SHXRN4,SCN," ",70,00000000,NULL,20231219,00000000," ",2023-12-21 00:24:22.8400000
0xA4D5B9467DE7F16DB94D9663D83DAA2E3FC9A8E8,2001176605,000020,20231219,0118000675,009,025800630581W,B,ZSO,700.000,641,0,0,641,59,114.00,79800.00,NULL,0118400704,CNY," ",CN20,G1,40,20231219,B,B," ",ZSO,66A1,NULL," "," ",66A1,SHARN3,SCN," ",70,00000000,NULL,20231219,00000000," ",2023-12-21 00:24:22.8400000
0xFBA3FCE8F7708441DF951CDD3D39B0CBFC08F4FA,2001176787,000010,20231220,0118002097,009,0281006140000,A,ZSO,1000.000,0,0,0,0,1000,134.30,134300.00,NULL,0118402586,CNY," ",CN20,G1,40,20231220,A,A," ",ZSO,66A1,NULL,五十铃," ",66A1,LNFRN4,SCN," ",70,00000000,NULL,20240101,00000000," ",2023-12-21 00:24:22.8400000
0x273A2660DFA71D7CED87F98E55ABD8E83BA944D6,2001176670,000120,20231219,0118006073,001,0986AB1345HDU,A,ZSO,5.000,0,0,0,0,5,163.53,817.65,NULL,0118404428,CNY," ",CN20,G1,40,20231219,A,A," ",ZSO,66A1,NULL," "," ",66A1,SHARN3,SCN," ",70,00000000,NULL,20231219,00000000," ",2023-12-21 00:24:22.8400000
0xBDCF0773334EA3FA63D82DF31245DC17064C1286,2001176670,001100,20231219,0118006073,001,0986T11269HDU,A,ZSO,1.000,0,0,0,0,1,79.22,79.22,NULL,0118404428,CNY," ",CN20,G1,40,20231219,A,A," ",ZSO,66A1,NULL," "," ",66A1,SHARN3,SCN," ",70,00000000,NULL,20231219,00000000," ",2023-12-21 00:24:22.8400000
0xDF20144D99DF3E6E72B2BCA957B05AA202069C2C,2001176670,001110,20231219,0118006073,001,0986T11273HDU,A,ZSO,3.000,0,0,0,0,3,155.29,465.87,NULL,0118404428,CNY," ",CN20,G1,40,20231219,A,A," ",ZSO,66A1,NULL," "," ",66A1,SHARN3,SCN," ",70,00000000,NULL,20231219,00000000," ",2023-12-21 00:24:22.8400000
