pk_order_no,pk_order_item_no,order_type,order_type_gen_descr,order_category,sales_org,distr_channel,sold_to_party,ship_to_party,payer,material_no,storage_location,delivery_plant_code,order_doc_date,order_doc_time,order_doc_datetime,item_create_date,item_create_time,item_create_datetime,item_update_date,initial_req_del_date,cust_req_del_date,sys_cfm_del_date,cfm_material_avail_date,cfm_goods_issue_date,tgt_material_avail_date,tgt_goods_issue_date,tgt_del_date,planned_material_avail_date,planned_goods_issue_date,planned_del_date,downgrade_date,downgrade_time,pricing_date,overall_item_status,item_del_status,item_related_bill_status,overall_item_delivery_status,item_packing_status,item_goods_mvmt_status,item_del_related_bill_status,item_reject_status,item_type,item_category,sales_distr,document_currency,local_currency,product_attribute,material_entered,order_material_descr,cust_material_no,target_quantity,material_sold_sales_unit,base_unit_meas,cond_ref_unit_meas,parent_doc_no,parent_doc_item_no,price_list,price_group,cust_pricing_group,cond_pricing_unit,pricing_cond_subtotal_1,pricing_cond_subtotal_2,pricing_cond_subtotal_3,pricing_cond_subtotal_4,pricing_cond_subtotal_5,pricing_cond_subtotal_6,reject_reason,cust_po_item_no,shipping_point,del_route,wbs_element,incoterm,incoterm2,payment_term,cust_vendor_contact,item_create_by,is_bill_block_order_item,del_block_schedule_line,del_block_order,exchange_rate,net_value,net_price,item_qty,item_del_qty,item_bill_qty,item_goods_issue_qty,daily_exchange_rate,net_value_lc,net_value_gc,is_open_order,open_del_qty,order_qty_wo_del,open_order_qty,goods_issued_value,order_value_wo_del,order_value_wo_del_lc,order_value_wo_del_gc,billing_value,open_order_value,open_order_value_lc,open_order_value_gc,backorder_value_tgid,backorder_value_tgid_lc,backorder_value_tgid_gc,backorder_value_tmad,backorder_value_tmad_lc,backorder_value_tmad_gc,open_order_val_credit_blocked,open_order_val_credit_blocked_lc,open_order_val_credit_blocked_gc,open_order_val_del_header_blocked,open_order_val_del_header_blocked_lc,open_order_val_del_header_blocked_gc,open_order_val_del_item_blocked,open_order_val_del_item_blocked_lc,open_order_val_del_item_blocked_gc,open_order_val_bill_blocked,open_order_val_bill_blocked_lc,open_order_val_bill_blocked_gc,open_order_val_blocked,open_order_val_blocked_lc,open_order_val_blocked_gc,open_order_val_unblocked,open_order_val_unblocked_lc,open_order_val_unblocked_gc,backorder_value_unblocked,backorder_value_unblocked_lc,backorder_value_unblocked_gc,open_order_block_ind,open_order_del_block_header_ind,open_order_del_block_item_ind,open_order_bill_block_ind,is_backorder,distr_channel_pl,etl_load_time,erdat_pmonth
2001176704,000380,ZSO,Standard,C,CN20,G1,0118005858,0118404150,0118005858,0986T11000HDU,,66A1,20231219,170731,2023-12-19 17:07:31,20231219,170731,2023-12-19 17:07:31,20231220,20231219,20231219,20231227,20231219,20231221,20231219,20231221,20231219,20231219,20231221,20231227,00000000,,20231219,C,C,,C,,,,A,,ZSO,SCN11,CNY,CNY,,0986T11000,前刹车片,,0,SET,SET,SET,,000000,,G3,CJ,1,263.90,263.90,263.90,0.00,0.00,0.00,,000380,66A1,BEIRN4,00000000,DAP,Delivered at Place,D495,,BCP,,"""""",,1.00000,263.90,131.95,2.00,2.00,0.00,0.00,-7.78930,263.90,33.88,Y,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,263.90,263.90,33.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,263.90,33.88,263.90,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176777,000700,ZSO,Standard,C,CN20,G1,0118004312,0118403460,0118004312,0986T149447CE,,66A1,20231220,133159,2023-12-20 13:31:59,20231220,133227,2023-12-20 13:32:27,00000000,20231220,20231220,20231228,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20231228,00000000,,20231220,C,C,,C,,,,A,,ZSO,KAM3,CNY,CNY,X,0986T14944,前刹车片,BR-BOSCH-SPECF|48,0,SET,SET,SET,,000000,,O4,QC,1,245.46,245.46,245.46,0.00,0.00,0.00,,000700,66A1,DNGRN4,00000000,DAP,Delivered At Place,R259,465898319,EDI/API,,"""""",,1.00000,245.46,122.73,2.00,2.00,0.00,0.00,-7.82310,245.46,31.38,Y,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,245.46,245.46,31.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,245.46,31.38,245.46,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176798,000050,ZSO,Standard,C,CN20,G1,0118005822,0118404077,0118005822,339701603EKZ7,,66A1,20231220,145819,2023-12-20 14:58:19,20231220,145819,2023-12-20 14:58:19,00000000,20231220,20240104,20240104,20231229,20240103,20231229,20240103,20240104,20231229,20240103,20240104,00000000,,20231220,A,A,,A,,,,A,,ZSO,KAM3,CNY,CNY,,339701603E,雨刮片,,0,EA,EA,EA,,000000,,O1,TM,1,6048.00,6048.00,6048.00,0.00,0.00,0.00,,000050,66A1,SHARN3,00000000,DAP,Delivered at Place,D495,,BCP,,"""""",,1.00000,6048.00,25.20,240.00,0.00,0.00,0.00,-7.82310,6048.00,773.10,Y,0.00,240.00,240.00,0.00,6048.00,6048.00,773.10,0.00,6048.00,6048.00,773.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6048.00,773.10,6048.00,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176663,000390,ZSO,Standard,C,CN20,G1,0118005822,0118404109,0118005822,0986AF3173KZ7,,66A1,20231219,143115,2023-12-19 14:31:15,20231219,143115,2023-12-19 14:31:15,00000000,20231219,20231219,20231222,20231219,20231221,20231219,20231221,20231219,20231219,20231221,20231222,00000000,,20231219,C,C,,C,,,,A,,ZSO,KAM3,CNY,CNY,,0986AF3173,空气滤清器,,0,EA,EA,EA,,000000,,O1,TM,1,461.76,461.76,461.76,0.00,0.00,0.00,,000390,66A1,SHARN3,00000000,DAP,Delivered at Place,D495,,BCP,,"""""",,1.00000,461.76,19.24,24.00,24.00,0.00,0.00,-7.78930,461.76,59.28,Y,24.00,0.00,24.00,0.00,0.00,0.00,0.00,0.00,461.76,461.76,59.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,461.76,59.28,461.76,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176759,000320,ZSO,Standard,C,CN20,G1,0118004312,0118403461,0118004312,0986T148877CE,,66A1,20231220,133118,2023-12-20 13:31:18,20231220,133126,2023-12-20 13:31:26,00000000,20231220,20231220,20240102,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20240102,00000000,,20231220,C,C,,C,,,,A,,ZSO,KAM3,CNY,CNY,,0986T14887,前刹车片,BR-BOSCH-SPECF|20,0,SET,SET,SET,,000000,,O4,QC,1,183.12,183.12,183.12,0.00,0.00,0.00,,000320,66A1,KMGRN4,00000000,DAP,Delivered At Place,R259,465898360,EDI/API,,"""""",,1.00000,183.12,91.56,2.00,2.00,0.00,0.00,-7.82310,183.12,23.41,Y,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,183.12,183.12,23.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,183.12,23.41,183.12,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176761,000330,ZSO,Standard,C,CN20,G1,0118004312,0118403474,0118004312,0986T149477CE,,66A1,20231220,133127,2023-12-20 13:31:27,20231220,133134,2023-12-20 13:31:34,00000000,20231220,20231220,20231227,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20231227,00000000,,20231220,C,C,,C,,,,A,,ZSO,KAM3,CNY,CNY,,0986T14947,后刹车片,BR-BOSCH-SPECR|37,0,SET,SET,SET,,000000,,O4,QC,1,112.06,112.06,112.06,0.00,0.00,0.00,,000330,66A1,FOCRN4,00000000,DAP,Delivered At Place,R259,465897987,EDI/API,,"""""",,1.00000,112.06,56.03,2.00,2.00,0.00,0.00,-7.82310,112.06,14.32,Y,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,112.06,112.06,14.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,112.06,14.32,112.06,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176702,001230,ZSO,Standard,C,CN20,G1,0118005858,0118404150,0118005858,0986AB1190HDU,,66A1,20231219,165736,2023-12-19 16:57:36,20231219,165736,2023-12-19 16:57:36,00000000,20231219,20231219,20231227,20231219,20231221,20231219,20231221,20231219,20231219,20231221,20231227,00000000,,20231219,C,C,,C,,,,A,,ZSO,SCN11,CNY,CNY,,0986AB1190,前刹车片,,0,SET,SET,SET,,000000,,G3,CJ,1,355.26,355.26,355.26,0.00,0.00,0.00,,001230,66A1,BEIRN4,00000000,DAP,Delivered at Place,D495,,BCP,,"""""",,1.00000,355.26,177.63,2.00,2.00,0.00,0.00,-7.78930,355.26,45.61,Y,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,355.26,355.26,45.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.26,45.61,355.26,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176670,000760,ZSO,Standard,C,CN20,G1,0118006073,0118404428,0118006073,0986T11063HDU,,66A1,20231219,145223,2023-12-19 14:52:23,20231219,145223,2023-12-19 14:52:23,00000000,20231219,20231219,20231222,20231219,20231221,20231219,20231221,20231219,20231219,20231221,20231222,00000000,,20231219,C,C,,C,,,,A,,ZSO,SCN13,CNY,CNY,,0986T11063,后刹车片,,0,SET,SET,SET,,000000,,G2,CJ,1,286.14,286.14,286.14,0.00,0.00,0.00,,000760,66A1,SHARN3,00000000,DAP,Delivered at Place,D118,,BCP,,"""""",,1.00000,286.14,143.07,2.00,2.00,0.00,0.00,-7.78930,286.14,36.74,Y,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,286.14,286.14,36.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,286.14,36.74,286.14,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176776,000330,ZSO,Standard,C,CN20,G1,0118004312,0118403467,0118004312,0986T11033HDU,,66A1,20231220,133202,2023-12-20 13:32:02,20231220,133212,2023-12-20 13:32:12,00000000,20231220,20231220,20231228,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20231228,00000000,,20231220,C,C,,C,,,,A,,ZSO,KAM3,CNY,CNY,,0986T11033,后刹车片,BR-BO-BDTSCP|42,0,SET,SET,SET,,000000,,O4,QC,1,354.52,354.52,354.52,0.00,0.00,0.00,,000330,66A1,TJJRN4,00000000,DAP,Delivered At Place,R259,465897535,EDI/API,,"""""",,1.00000,354.52,88.63,4.00,4.00,0.00,0.00,-7.82310,354.52,45.32,Y,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,354.52,354.52,45.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.52,45.32,354.52,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176772,000280,ZSO,Standard,C,CN20,G1,0118004312,0118403450,0118004312,0986AB9430HDU,,66A1,20231220,133150,2023-12-20 13:31:50,20231220,133203,2023-12-20 13:32:03,00000000,20231220,20231220,20231228,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20231228,00000000,,20231220,C,C,,C,,,,A,,ZSO,KAM3,CNY,CNY,,0986AB9430,后刹车片,BR-BO-SCP|85,0,SET,SET,SET,,000000,,O4,QC,1,369.28,369.28,369.28,0.00,0.00,0.00,,000280,66A1,CTURN3,00000000,DAP,Delivered At Place,R259,465897803,EDI/API,,"""""",,1.00000,369.28,92.32,4.00,4.00,0.00,0.00,-7.82310,369.28,47.20,Y,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,369.28,369.28,47.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,369.28,47.20,369.28,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176773,000110,ZSO,Standard,C,CN20,G1,0118004312,0118403448,0118004312,0986T11080HDU,,66A1,20231220,133153,2023-12-20 13:31:53,20231220,133153,2023-12-20 13:31:53,00000000,20231220,20231220,20231227,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20231227,00000000,,20231220,C,C,,C,,,,A,,ZSO,KAM3,CNY,CNY,,0986T11080,前刹车片,BR-BO-BDTSCP|22,0,SET,SET,SET,,000000,,O4,QC,1,787.84,787.84,787.84,0.00,0.00,0.00,,000110,66A1,XMNRN4,00000000,DAP,Delivered At Place,R259,465898061,EDI/API,,"""""",,1.00000,787.84,98.48,8.00,8.00,0.00,0.00,-7.82310,787.84,100.71,Y,8.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,787.84,787.84,100.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,787.84,100.71,787.84,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176775,000280,ZSO,Standard,C,CN20,G1,0118004312,0118403468,0118004312,0986AB1154HDU,,66A1,20231220,133157,2023-12-20 13:31:57,20231220,133208,2023-12-20 13:32:08,00000000,20231220,20231220,20231226,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20231226,00000000,,20231220,C,C,,C,,,,A,,ZSO,KAM3,CNY,CNY,,0986AB1154,前刹车片,BR-BO-Comfort|147,0,SET,SET,SET,,000000,,O4,QC,1,504.60,504.60,504.60,0.00,0.00,0.00,,000280,66A1,WUURN4,00000000,DAP,Delivered At Place,R259,465898184,EDI/API,,"""""",,1.00000,504.60,84.10,6.00,6.00,0.00,0.00,-7.82310,504.60,64.50,Y,6.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,504.60,504.60,64.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,504.60,64.50,504.60,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176709,000860,ZSO,Standard,C,CN20,G1,0118000411,0118402883,0118000411,0986AF4038KZ8,,66A1,20231219,190714,2023-12-19 19:07:14,20231219,190714,2023-12-19 19:07:14,00000000,20231219,20231219,20231226,20231219,20231221,20231219,20231221,20231219,20231219,20231221,20231226,00000000,,20231219,C,C,,C,,,,A,,ZSO,SCN12,CNY,CNY,,0986AF4038,活性炭空调滤清器,,0,EA,EA,EA,,000000,,G2,B5,1,828.16,828.16,828.16,0.00,0.00,0.00,,000860,66A1,SZXRN4,00000000,DAP,Delivered At Place,D780,,BCP,,"""""",,1.00000,828.16,51.76,16.00,16.00,0.00,0.00,-7.78930,828.16,106.32,Y,16.00,0.00,16.00,0.00,0.00,0.00,0.00,0.00,828.16,828.16,106.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,828.16,106.32,828.16,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176594,000080,ZSO,Standard,C,CN20,G1,0118006073,0118404428,0118006073,0986AB1358HDU,,66A1,20231219,104315,2023-12-19 10:43:15,20231219,104315,2023-12-19 10:43:15,00000000,20231219,20231219,20231222,20231219,20231221,20231219,20231221,20231219,20231219,20231221,20231222,00000000,,20231219,C,C,,C,,,,A,,ZSO,SCN13,CNY,CNY,,0986AB1358,前刹车片,,0,SET,SET,SET,,000000,,G2,CJ,1,383.84,383.84,383.84,0.00,0.00,0.00,,000080,66A1,SHARN3,00000000,DAP,Delivered at Place,D118,,BCP,,"""""",,1.00000,383.84,95.96,4.00,4.00,0.00,0.00,-7.78930,383.84,49.28,Y,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,383.84,383.84,49.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,383.84,49.28,383.84,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176764,000010,ZSO,Standard,C,CN20,G1,0118004312,0118403452,0118004312,0986T180097CE,,66A1,20231220,133134,2023-12-20 13:31:34,20231220,133134,2023-12-20 13:31:34,00000000,20231220,20231220,20231228,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20231228,00000000,,20231220,C,C,,C,,,,A,,ZSO,KAM3,CNY,CNY,,0986T18009,制动液,AP-BOSCH-DOT4PRO|2,0,EA,EA,EA,,000000,,O4,QC,1,3402.00,3402.00,3402.00,0.00,0.00,0.00,,000010,66A1,CSXRN4,00000000,DAP,Delivered At Place,R259,465898585,EDI/API,,"""""",,1.00000,3402.00,28.35,120.00,120.00,0.00,0.00,-7.82310,3402.00,434.87,Y,120.00,0.00,120.00,0.00,0.00,0.00,0.00,0.00,3402.00,3402.00,434.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3402.00,434.87,3402.00,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176583,000020,ZSO,Standard,C,CN20,G1,0118000432,0118400350,0118000432,0928400818001,,66A1,20231219,094021,2023-12-19 09:40:21,20231219,094021,2023-12-19 09:40:21,00000000,20231219,20231219,20231227,20231219,20231221,20231219,20231221,20231219,20231219,20231221,20231227,00000000,,20231219,C,C,,C,,,,A,,ZSO,KAM2,CNY,CNY,,0928400818,计量单元,,0,EA,EA,EA,,000000,,S1,DU,1,3500.00,3500.00,2800.00,0.00,0.00,0.00,,000020,66A1,CANRN4,00000000,DAP,Delivered At Place,D495,,BCP,,"""""",,1.00000,2800.00,112.00,25.00,25.00,0.00,0.00,-7.78930,2800.00,359.47,Y,25.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,2800.00,2800.00,359.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2800.00,359.47,2800.00,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176704,000190,ZSO,Standard,C,CN20,G1,0118005858,0118404150,0118005858,0986AB1646HDU,,66A1,20231219,170731,2023-12-19 17:07:31,20231219,170731,2023-12-19 17:07:31,00000000,20231219,20231219,20231227,20231219,20231221,20231219,20231221,20231219,20231219,20231221,20231227,00000000,,20231219,C,C,,C,,,,A,,ZSO,SCN11,CNY,CNY,,0986AB1646,前刹车片,,0,EA,EA,EA,,000000,,G3,CJ,1,210.56,210.56,210.56,0.00,0.00,0.00,,000190,66A1,BEIRN4,00000000,DAP,Delivered at Place,D495,,BCP,,"""""",,1.00000,210.56,105.28,2.00,2.00,0.00,0.00,-7.78930,210.56,27.03,Y,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,210.56,210.56,27.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,210.56,27.03,210.56,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176752,000100,ZSO,Standard,C,CN20,G1,0118004312,0118403886,0118004312,0986T149447CE,,66A1,20231220,133115,2023-12-20 13:31:15,20231220,133115,2023-12-20 13:31:15,00000000,20231220,20231220,20231229,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20231229,00000000,,20231220,C,C,,C,,,,A,,ZSO,KAM3,CNY,CNY,X,0986T14944,前刹车片,BR-BOSCH-SPECF|48,0,SET,SET,SET,,000000,,O4,QC,1,245.46,245.46,245.46,0.00,0.00,0.00,,000100,66A1,HUHRN4,00000000,DAP,Delivered At Place,R259,465897852,EDI/API,,"""""",,1.00000,245.46,122.73,2.00,2.00,0.00,0.00,-7.82310,245.46,31.38,Y,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,245.46,245.46,31.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,245.46,31.38,245.46,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176670,001220,ZSO,Standard,C,CN20,G1,0118006073,0118404428,0118006073,0986T11308HDU,,66A1,20231219,145223,2023-12-19 14:52:23,20231219,145223,2023-12-19 14:52:23,00000000,20231219,20231219,20231222,20231219,20231221,20231219,20231221,20231219,20231219,20231221,20231222,00000000,,20231219,C,C,,C,,,,A,,ZSO,SCN13,CNY,CNY,,0986T11308,刹车片,,0,SET,SET,SET,,000000,,G2,CJ,1,100.49,100.49,100.49,0.00,0.00,0.00,,001220,66A1,SHARN3,00000000,DAP,Delivered at Place,D118,,BCP,,"""""",,1.00000,100.49,100.49,1.00,1.00,0.00,0.00,-7.78930,100.49,12.90,Y,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,100.49,100.49,12.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.49,12.90,100.49,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176687,000440,ZSO,Standard,C,CN20,G1,0118006129,0118404598,0118006129,0986AF0061KZ7,,66A1,20231219,154734,2023-12-19 15:47:34,20231219,154734,2023-12-19 15:47:34,00000000,20231219,20231219,20231225,20231219,20231221,20231219,20231221,20231219,20231219,20231221,20231225,00000000,,20231219,C,C,,C,,,,A,,ZSO,SCN13,CNY,CNY,,0986AF0061,旋装型机油滤清器,,0,EA,EA,EA,,000000,,G5,B5,1,495.36,495.36,495.36,0.00,0.00,0.00,,000440,66A1,TAORN4,00000000,DAP,Delivered at Place,D495,,BCP,,"""""",,1.00000,495.36,10.32,48.00,48.00,0.00,0.00,-7.78930,495.36,63.59,Y,48.00,0.00,48.00,0.00,0.00,0.00,0.00,0.00,495.36,495.36,63.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,495.36,63.59,495.36,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176692,000130,ZSO,Standard,C,CN20,G1,0118005917,0118404227,0118005917,3397016612KZ7,,66A1,20231219,155810,2023-12-19 15:58:10,20231219,155810,2023-12-19 15:58:10,00000000,20231219,20231219,20231229,20231219,20231221,20231219,20231221,20231219,20231219,20231221,20231229,00000000,,20231219,C,C,,C,,,,A,,ZSO,KAM3,CNY,CNY,,3397016612,雨刮片,,0,EA,EA,EA,,000000,,O5,CJ,1,112509.00,112509.00,112509.00,0.00,0.00,0.00,,000130,66A1,ZHQRN4,00000000,DAP,Delivered at Place,D554,,BCP,,"""""",,1.00000,112509.00,24.30,4630.00,4630.00,0.00,0.00,-7.78930,112509.00,14444.05,Y,4630.00,0.00,4630.00,0.00,0.00,0.00,0.00,0.00,112509.00,112509.00,14444.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,112509.00,14444.05,112509.00,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176594,000140,ZSO,Standard,C,CN20,G1,0118006073,0118404428,0118006073,0986AB9482HDU,,66A1,20231219,104315,2023-12-19 10:43:15,20231219,104315,2023-12-19 10:43:15,00000000,20231219,20231219,20231222,20231219,20231221,20231219,20231221,20231219,20231219,20231221,20231222,00000000,,20231219,C,C,,C,,,,A,,ZSO,SCN13,CNY,CNY,,0986AB9482,后刹车片,,0,SET,SET,SET,,000000,,G2,CJ,1,405.00,405.00,405.00,0.00,0.00,0.00,,000140,66A1,SHARN3,00000000,DAP,Delivered at Place,D118,,BCP,,"""""",,1.00000,405.00,135.00,3.00,3.00,0.00,0.00,-7.78930,405.00,51.99,Y,3.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,405.00,405.00,51.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,405.00,51.99,405.00,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176704,001140,ZSO,Standard,C,CN20,G1,0118005858,0118404150,0118005858,0986AB1195HDU,,66A1,20231219,170731,2023-12-19 17:07:31,20231219,170731,2023-12-19 17:07:31,00000000,20231219,20231219,20231227,20231219,20231221,20231219,20231221,20231219,20231219,20231221,20231227,00000000,,20231219,C,C,,C,,,,A,,ZSO,SCN11,CNY,CNY,,0986AB1195,后刹车片,,0,SET,SET,SET,,000000,,G3,CJ,1,625.00,625.00,625.00,0.00,0.00,0.00,,001140,66A1,BEIRN4,00000000,DAP,Delivered at Place,D495,,BCP,,"""""",,1.00000,625.00,62.50,10.00,10.00,0.00,0.00,-7.78930,625.00,80.24,Y,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,625.00,625.00,80.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,625.00,80.24,625.00,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
2001176759,000310,ZSO,Standard,C,CN20,G1,0118004312,0118403461,0118004312,0986AB1155HDU,,66A1,20231220,133118,2023-12-20 13:31:18,20231220,133126,2023-12-20 13:31:26,00000000,20231220,20231220,20240102,20231220,20231222,20231220,20231222,20231220,20231220,20231222,20240102,00000000,,20231220,C,C,,C,,,,A,,ZSO,KAM3,CNY,CNY,,0986AB1155,后刹车片,BR-BO-SCP|31,0,SET,SET,SET,,000000,,O4,QC,1,114.60,114.60,114.60,0.00,0.00,0.00,,000310,66A1,KMGRN4,00000000,DAP,Delivered At Place,R259,465898359,EDI/API,,"""""",,1.00000,114.60,57.30,2.00,2.00,0.00,0.00,-7.82310,114.60,14.65,Y,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,114.60,114.60,14.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114.60,14.65,114.60,0.00,0.00,0.00,0,0,0,0,0,,2023-12-21 06:03:59,202312
